0 281 0.00795565
0 282 0.00797948
0 283 0.00800341
0 284 0.00802743
0 285 0.00805155
0 286 0.00807575
0 287 0.00810003
0 288 0.0081244
0 289 0.00814883
0 290 0.00817334
0 291 0.00819792
0 292 0.00822256
0 293 0.00824726
0 294 0.00827202
0 295 0.00829683
0 296 0.00832169
0 297 0.00834659
0 298 0.00837154
0 299 0.00839652
0 300 0.00842154
0 301 0.00844659
0 302 0.00847167
0 303 0.00849678
0 304 0.0085219
0 305 0.00854705
0 306 0.00857221
0 307 0.00859739
0 308 0.00862257
0 309 0.00864776
0 310 0.00867296
0 311 0.00869816
0 312 0.00872335
0 313 0.00874854
0 314 0.00877372
0 315 0.00879889
0 316 0.00882405
0 317 0.00884919
0 318 0.00887432
0 319 0.00889942
0 320 0.0089245
0 321 0.00894956
0 322 0.00897458
0 323 0.00899958
0 324 0.00902454
0 325 0.00904946
0 326 0.00907435
0 327 0.0090992
0 328 0.009124
0 329 0.00914876
0 330 0.00917348
0 331 0.00919814
0 332 0.00922275
0 333 0.00924732
0 334 0.00927182
0 335 0.00929627
0 336 0.00932066
0 337 0.00934499
0 338 0.00936925
0 339 0.00939345
0 340 0.00941758
0 341 0.00944165
0 342 0.00946564
0 343 0.00948957
0 344 0.00951342
0 345 0.00953719
0 346 0.00956089
0 347 0.00958451
0 348 0.00960805
0 349 0.0096315
0 350 0.00965488
0 351 0.00967817
0 352 0.00970137
0 353 0.00972449
0 354 0.00974751
0 355 0.00977045
0 356 0.0097933
0 357 0.00981605
0 358 0.00983871
0 359 0.00986127
0 360 0.00988374
0 361 0.0099061
0 362 0.00992837
0 363 0.00995054
0 364 0.00997261
0 365 0.00999458
0 366 0.0100164
0 367 0.0100382
0 368 0.0100598
0 369 0.0100814
0 370 0.0101028
0 371 0.0101242
0 372 0.0101454
0 373 0.0101665
0 374 0.0101875
0 375 0.0102084
0 376 0.0102292
0 377 0.0102498
0 378 0.0102704
